ID_EDESP,TIPO_ESTACIONAMENTO,DESTINACAO_ESPECIFICA,DIA_REGRA_OPERACAO,PERIODO_VALIDO_REGRA_OPERACAO,NUMERO_VAGAS_FISICAS,NUMERO_VAGAS_ROTATIVAS,TEMPO_PERMANENCIA,TIPO_LOGRADOURO,LOGRADOURO,REFERENCIA_LOGRADOURO,BAIRRO,GEOMETRIA
1666,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,14,70,1 HORA(S),RUA,DOS GOITACAZES,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611142.7 7796663.5)
1673,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,18,180,1 HORA(S),RUA,DOS CARIJOS,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611251.06 7797069.5)
1674,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,18,90,1 HORA(S),RUA,DOS CARIJOS,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611251.06 7797069.5)
1701,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,14,140,1 HORA(S),AVENIDA,GETULIO VARGAS,ENTRE RUA BERNARDO GUIMARAES E RUA PIAUI,FUNCIONÁRIOS,POINT (612290.94 7795517)
1702,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,14,70,1 HORA(S),AVENIDA,GETULIO VARGAS,ENTRE RUA BERNARDO GUIMARAES E RUA PIAUI,FUNCIONÁRIOS,POINT (612290.94 7795517)
1709,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,9,90,1 HORA(S),RUA,DOMINGOS VIEIRA,ENTRE RUA MARANHAO E RUA PIAUI,SANTA EFIGÊNIA,POINT (612600.44 7796722)
1710,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,9,45,1 HORA(S),RUA,DOMINGOS VIEIRA,ENTRE RUA MARANHAO E RUA PIAUI,SANTA EFIGÊNIA,POINT (612600.44 7796722)
1727,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,20,200,1 HORA(S),RUA,CURITIBA,ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS,CENTRO,POINT (610852.7 7797309)
1728,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,20,100,1 HORA(S),RUA,CURITIBA,ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS,CENTRO,POINT (610852.7 7797309)
1734,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,18,180,1 HORA(S),RUA,RIO GRANDE DO SUL,ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS,CENTRO,POINT (610444.4 7797404.5)
1735,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,18,90,1 HORA(S),RUA,RIO GRANDE DO SUL,ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS,CENTRO,POINT (610444.4 7797404.5)
1738,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,27,270,1 HORA(S),RUA,SAO PAULO,ENTRE AVE AMAZONAS E RUA DOS CARIJOS,CENTRO,POINT (610934.4 7797116)
1739,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,27,135,1 HORA(S),RUA,SAO PAULO,ENTRE AVE AMAZONAS E RUA DOS CARIJOS,CENTRO,POINT (610934.4 7797116)
