ID_EDESP;TIPO_ESTACIONAMENTO;DESTINACAO_ESPECIFICA;DIA_REGRA_OPERACAO;PERIODO_VALIDO_REGRA_OPERACAO;NUMERO_VAGAS_FISICAS;NUMERO_VAGAS_ROTATIVAS;TEMPO_PERMANENCIA;TIPO_LOGRADOURO;LOGRADOURO;REFERENCIA_LOGRADOURO;BAIRRO;GEOMETRIA
7;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);RUA;PADRE PEDRO PINTO;ENTRE RUA HYLDEU SANTOS FIGUEIREDO E RUA VALTER CAMPOLINA DINIZ;VENDA NOVA;POINT (608511.26 7808937.35)
8;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);RUA;PADRE PEDRO PINTO;ENTRE RUA HYLDEU SANTOS FIGUEIREDO E RUA VALTER CAMPOLINA DINIZ;VENDA NOVA;POINT (608511.26 7808937.35)
76;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;6;30;1 HORA(S);RUA;DESEMBARGADOR JORGE FONTANA;ENTRE RUA MAESTRO ARTHUR BOSMANS E RUA SEBASTIAO FABIANO DIAS;BELVEDERE;POINT (610494.29 7790799.21)
77;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;6;60;1 HORA(S);RUA;DESEMBARGADOR JORGE FONTANA;ENTRE RUA MAESTRO ARTHUR BOSMANS E RUA SEBASTIAO FABIANO DIAS;BELVEDERE;POINT (610494.29 7790799.21)
116;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;5;50;1 HORA(S);RUA;ORANGE;ENTRE RUA LAVRAS E RUA PADRE ODORICO;SÃO PEDRO;POINT (611437.38 7794681.32)
117;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;5;25;1 HORA(S);RUA;ORANGE;ENTRE RUA LAVRAS E RUA PADRE ODORICO;SÃO PEDRO;POINT (611437.38 7794681.32)
120;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;13;130;1 HORA(S);AVENIDA;BRASIL;ENTRE RUA PADRE MARINHO E AVE FRANCISCO SALES;SANTA EFIGÊNIA;POINT (612503.55 7796351.92)
121;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;13;65;1 HORA(S);AVENIDA;BRASIL;ENTRE RUA PADRE MARINHO E AVE FRANCISCO SALES;SANTA EFIGÊNIA;POINT (612503.55 7796351.92)
205;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);RUA;ANTONIO DE ALBUQUERQUE;ENTRE RUA SERGIPE E RUA LEVINDO LOPES;SAVASSI;POINT (611006.62 7795116.85)
206;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);RUA;ANTONIO DE ALBUQUERQUE;ENTRE RUA SERGIPE E RUA LEVINDO LOPES;SAVASSI;POINT (611006.62 7795116.85)
534;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);RUA;RIO GRANDE DO NORTE;ENTRE RUA DOS AIMORES E AVE AFONSO PENA;FUNCIONÁRIOS;POINT (611891.14 7795808.21)
535;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);RUA;RIO GRANDE DO NORTE;ENTRE RUA DOS AIMORES E AVE AFONSO PENA;FUNCIONÁRIOS;POINT (611891.14 7795808.21)
562;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;11;110;1 HORA(S);AVENIDA;GETULIO VARGAS;ENTRE RUA PARAIBA E AVE CRISTOVAO COLOMBO;SAVASSI;POINT (611527.56 7795100.87)
563;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;11;55;1 HORA(S);AVENIDA;GETULIO VARGAS;ENTRE RUA PARAIBA E AVE CRISTOVAO COLOMBO;SAVASSI;POINT (611527.56 7795100.87)
567;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;7;70;1 HORA(S);AVENIDA;AFONSO VAZ DE MELO;ENTRE RUA AGNELO MACEDO E RUA BENEDITO SANTOS;BARREIRO;POINT (602465.28 7791057.89)
568;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;7;35;1 HORA(S);AVENIDA;AFONSO VAZ DE MELO;ENTRE RUA AGNELO MACEDO E RUA BENEDITO SANTOS;BARREIRO;POINT (602465.28 7791057.89)
576;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;19;190;1 HORA(S);AVENIDA;ALVARES CABRAL;ENTRE AVE DO CONTORNO E RUA SANTOS BARRETO;SANTO AGOSTINHO;POINT (609827.04 7795571.90)
577;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;19;95;1 HORA(S);AVENIDA;ALVARES CABRAL;ENTRE AVE DO CONTORNO E RUA SANTOS BARRETO;SANTO AGOSTINHO;POINT (609827.04 7795571.90)
657;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;5;50;1 HORA(S);PRACA;MILTON CAMPOS;ENTRE AVE DO CONTORNO E RUA CAETANO DIAS;SERRA;POINT (612427.10 7794864.22)
658;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;5;25;1 HORA(S);PRACA;MILTON CAMPOS;ENTRE AVE DO CONTORNO E RUA CAETANO DIAS;SERRA;POINT (612427.10 7794864.22)
667;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);AVENIDA;FRANCISCO SALES;ENTRE RUA PADRE ROLIM E AVE CARANDAI;SANTA EFIGÊNIA;POINT (612623.79 7796023.73)
668;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);AVENIDA;FRANCISCO SALES;ENTRE RUA PADRE ROLIM E AVE CARANDAI;SANTA EFIGÊNIA;POINT (612623.79 7796023.73)
680;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);AVENIDA;PASTEUR;ENTRE RUA RIO GRANDE DO NORTE E AVE CARANDAI;SANTA EFIGÊNIA;POINT (612085.42 7796209.14)
681;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);AVENIDA;PASTEUR;ENTRE RUA RIO GRANDE DO NORTE E AVE CARANDAI;SANTA EFIGÊNIA;POINT (612085.42 7796209.14)
457;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);RUA;AQUILES LOBO;ENTRE AVE FRANCISCO SALES E RUA DO ITAMBE;FLORESTA;POINT (611920.00 7797037.02)
458;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);RUA;AQUILES LOBO;ENTRE AVE FRANCISCO SALES E RUA DO ITAMBE;FLORESTA;POINT (611920.00 7797037.02)
523;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);RUA;PROFESSOR OCTAVIANO DE ALMEIDA;ENTRE RUA PACIFICO MASCARENHAS E RUA PONTA PORA;SANTA EFIGÊNIA;POINT (612921.77 7796865.25)
524;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);RUA;PROFESSOR OCTAVIANO DE ALMEIDA;ENTRE RUA PACIFICO MASCARENHAS E RUA PONTA PORA;SANTA EFIGÊNIA;POINT (612921.77 7796865.25)
720;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);AVENIDA;AMAZONAS;ENTRE AVE AFONSO PENA E RUA SAO PAULO;CENTRO;POINT (611045.15 7797094.09)
721;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);AVENIDA;AMAZONAS;ENTRE AVE AFONSO PENA E RUA SAO PAULO;CENTRO;POINT (611045.15 7797094.09)
722;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);AVENIDA;AMAZONAS;ENTRE AVE AFONSO PENA E RUA SAO PAULO;CENTRO;POINT (610988.52 7797063.81)
723;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);AVENIDA;AMAZONAS;ENTRE AVE AFONSO PENA E RUA SAO PAULO;CENTRO;POINT (610988.52 7797063.81)
727;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);AVENIDA;OIAPOQUE;ENTRE AVE DO CONTORNO E RUA SAO PAULO;CENTRO;POINT (611107.62 7797680.28)
728;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);AVENIDA;OIAPOQUE;ENTRE AVE DO CONTORNO E RUA SAO PAULO;CENTRO;POINT (611107.62 7797680.28)
825;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);AVENIDA;GETULIO VARGAS;ENTRE RUA ALAGOAS E AVE DO CONTORNO;SAVASSI;POINT (611101.09 7794853.90)
826;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);AVENIDA;GETULIO VARGAS;ENTRE RUA ALAGOAS E AVE DO CONTORNO;SAVASSI;POINT (611101.09 7794853.90)
832;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;14;140;1 HORA(S);AVENIDA;OLEGARIO MACIEL;ENTRE RUA FELIPE DOS SANTOS E AVE DO CONTORNO;SANTO AGOSTINHO;POINT (610041.19 7795409.00)
833;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;14;70;1 HORA(S);AVENIDA;OLEGARIO MACIEL;ENTRE RUA FELIPE DOS SANTOS E AVE DO CONTORNO;SANTO AGOSTINHO;POINT (610041.19 7795409.00)
855;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;5;50;1 HORA(S);RUA;EDGARD COELHO;ENTRE RUA PROFESSOR ESTEVAO PINTO E RUA JOSE BENTO SALLES;SERRA;POINT (612562.30 7795268.17)
856;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;5;25;1 HORA(S);RUA;EDGARD COELHO;ENTRE RUA PROFESSOR ESTEVAO PINTO E RUA JOSE BENTO SALLES;SERRA;POINT (612562.30 7795268.17)
875;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;13;65;1 HORA(S);RUA;MATO GROSSO;ENTRE AVE AUGUSTO DE LIMA E RUA DOS GUAJAJARAS;BARRO PRETO;POINT (610108.95 7796686.23)
876;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;13;130;1 HORA(S);RUA;MATO GROSSO;ENTRE AVE AUGUSTO DE LIMA E RUA DOS GUAJAJARAS;BARRO PRETO;POINT (610108.95 7796686.23)
879;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;13;130;1 HORA(S);RUA;CURITIBA;ENTRE AVE AUGUSTO DE LIMA E RUA DOS GUAJAJARAS;CENTRO;POINT (610669.22 7796618.80)
880;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;13;65;1 HORA(S);RUA;CURITIBA;ENTRE AVE AUGUSTO DE LIMA E RUA DOS GUAJAJARAS;CENTRO;POINT (610669.22 7796618.80)
752;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);AVENIDA;AFONSO PENA;ENTRE RUA TRIFANA E RUA ALFENAS;SERRA;POINT (612735.40 7794295.64)
753;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);AVENIDA;AFONSO PENA;ENTRE RUA TRIFANA E RUA ALFENAS;SERRA;POINT (612735.40 7794295.64)
799;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;15;150;1 HORA(S);RUA;DOS TIMBIRAS;ENTRE RUA PARACATU E AVE BARBACENA;BARRO PRETO;POINT (609633.67 7796629.40)
800;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;15;75;1 HORA(S);RUA;DOS TIMBIRAS;ENTRE RUA PARACATU E AVE BARBACENA;BARRO PRETO;POINT (609633.67 7796629.40)
1065;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);AVENIDA;BARBACENA;ENTRE RUA ARAGUARI E RUA ALVARENGA PEIXOTO;SANTO AGOSTINHO;POINT (609862.73 7796095.42)
1149;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;7;70;1 HORA(S);RUA;DOS GUAICURUS;ENTRE RUA SAO PAULO E RUA CURITIBA;CENTRO;POINT (610957.44 7797623.91)
1150;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;7;35;1 HORA(S);RUA;DOS GUAICURUS;ENTRE RUA SAO PAULO E RUA CURITIBA;CENTRO;POINT (610957.44 7797623.91)
1168;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;13;130;1 HORA(S);RUA;DOS CARIJOS;ENTRE RUA SAO PAULO E RUA CURITIBA;CENTRO;POINT (610915.80 7797161.46)
1169;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;13;65;1 HORA(S);RUA;DOS CARIJOS;ENTRE RUA SAO PAULO E RUA CURITIBA;CENTRO;POINT (610915.80 7797161.46)
1239;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);RUA;PROFESSOR MORAES;ENTRE RUA TOME DE SOUZA E RUA ANTONIO DE ALBUQUERQUE;SAVASSI;POINT (611827.23 7794977.75)
1240;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);RUA;PROFESSOR MORAES;ENTRE RUA TOME DE SOUZA E RUA ANTONIO DE ALBUQUERQUE;SAVASSI;POINT (611827.23 7794977.75)
999;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);RUA;OURO PRETO;ENTRE RUA DOS GUAJAJARAS E AVE AUGUSTO DE LIMA;BARRO PRETO;POINT (609824.36 7796741.94)
1000;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);RUA;OURO PRETO;ENTRE RUA DOS GUAJAJARAS E AVE AUGUSTO DE LIMA;BARRO PRETO;POINT (609824.36 7796741.94)
1007;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;17;170;1 HORA(S);RUA;ARAGUARI;ENTRE RUA DOS GOITACAZES E AVE AUGUSTO DE LIMA;BARRO PRETO;POINT (610010.04 7796853.90)
1008;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;17;85;1 HORA(S);RUA;ARAGUARI;ENTRE RUA DOS GOITACAZES E AVE AUGUSTO DE LIMA;BARRO PRETO;POINT (610010.04 7796853.90)
1026;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);RUA;CEARA;ENTRE RUA DOMINGOS VIEIRA E RUA ALVARES MACIEL;SANTA EFIGÊNIA;POINT (612426.58 7796684.58)
1027;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);RUA;CEARA;ENTRE RUA DOMINGOS VIEIRA E RUA ALVARES MACIEL;SANTA EFIGÊNIA;POINT (612426.58 7796684.58)
1054;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;20;200;1 HORA(S);AVENIDA;BRASIL;ENTRE RUA PERNAMBUCO E RUA ALAGOAS;BOA VIAGEM;POINT (611560.00 7795806.02)
1055;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;20;100;1 HORA(S);AVENIDA;BRASIL;ENTRE RUA PERNAMBUCO E RUA ALAGOAS;BOA VIAGEM;POINT (611560.00 7795806.02)
1064;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);AVENIDA;BARBACENA;ENTRE RUA ARAGUARI E RUA ALVARENGA PEIXOTO;SANTO AGOSTINHO;POINT (609862.73 7796095.42)
1255;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;12;120;1 HORA(S);RUA;MARIA LUIZA SANTIAGO;ENTRE ROD BR TREZENTOS E CINQUENTA E SEIS E RUA MARIA LUIZA SANTIAGO;SANTA LÚCIA;POINT (610057.71 7790863.61)
1256;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;12;60;1 HORA(S);RUA;MARIA LUIZA SANTIAGO;ENTRE ROD BR TREZENTOS E CINQUENTA E SEIS E RUA MARIA LUIZA SANTIAGO;SANTA LÚCIA;POINT (610057.71 7790863.61)
1265;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;4;40;1 HORA(S);RUA;RIO GRANDE DO SUL;ENTRE RUA BERNARDO GUIMARAES E RUA GONCALVES DIAS;SANTO AGOSTINHO;POINT (610115.67 7796165.22)
1266;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;4;20;1 HORA(S);RUA;RIO GRANDE DO SUL;ENTRE RUA BERNARDO GUIMARAES E RUA GONCALVES DIAS;SANTO AGOSTINHO;POINT (610115.67 7796165.22)
1280;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;12;120;1 HORA(S);AVENIDA;DO CONTORNO;ENTRE RUA CLAUDIO MANOEL E RUA GONCALVES DIAS;FUNCIONÁRIOS;POINT (612493.40 7795375.79)
1362;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;20;200;1 HORA(S);RUA;DA BAHIA;ENTRE AVE AFONSO PENA E RUA DOS GOITACAZES;CENTRO;POINT (611249.31 7796665.22)
1363;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;20;100;1 HORA(S);RUA;DA BAHIA;ENTRE AVE AFONSO PENA E RUA DOS GOITACAZES;CENTRO;POINT (611249.31 7796665.22)
1373;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;6;60;1 HORA(S);AVENIDA;RAJA GABAGLIA;ENTRE RUA CACHOEIRA DE MINAS E RUA PROFESSOR BARONI;GUTIERREZ;POINT (609162.47 7794329.19)
1374;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;6;30;1 HORA(S);AVENIDA;RAJA GABAGLIA;ENTRE RUA CACHOEIRA DE MINAS E RUA PROFESSOR BARONI;GUTIERREZ;POINT (609162.47 7794329.19)
1382;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;6;60;1 HORA(S);AVENIDA;RAJA GABAGLIA;ENTRE RUA TREZE DE SETEMBRO E RUA RADIANTE;ALPES;POINT (608851.58 7793311.47)
1383;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;6;30;1 HORA(S);AVENIDA;RAJA GABAGLIA;ENTRE RUA TREZE DE SETEMBRO E RUA RADIANTE;ALPES;POINT (608851.58 7793311.47)
1416;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);RUA;GOIAS;ENTRE RUA DA BAHIA E AVE ALVARES CABRAL;CENTRO;POINT (611323.43 7796529.19)
1417;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);RUA;GOIAS;ENTRE RUA DA BAHIA E AVE ALVARES CABRAL;CENTRO;POINT (611323.43 7796529.19)
1501;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;20;200;1 HORA(S);RUA;DOS TUPINAMBAS;ENTRE AVE AMAZONAS E RUA RIO DE JANEIRO;CENTRO;POINT (611169.64 7797246.66)
1502;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;20;100;1 HORA(S);RUA;DOS TUPINAMBAS;ENTRE AVE AMAZONAS E RUA RIO DE JANEIRO;CENTRO;POINT (611169.64 7797246.66)
1508;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;6;30;1 HORA(S);RUA;DOS TUPIS;ENTRE RUA ESPIRITO SANTO E RUA RIO DE JANEIRO;CENTRO;POINT (611106.63 7796828.29)
1509;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;6;60;1 HORA(S);RUA;DOS TUPIS;ENTRE RUA ESPIRITO SANTO E RUA RIO DE JANEIRO;CENTRO;POINT (611106.63 7796828.29)
1525;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;8;80;1 HORA(S);RUA;RIO GRANDE DO SUL;ENTRE RUA DOS TUPIS E AVE BIAS FORTES;CENTRO;POINT (610322.85 7796947.54)
1526;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;8;40;1 HORA(S);RUA;RIO GRANDE DO SUL;ENTRE RUA DOS TUPIS E AVE BIAS FORTES;CENTRO;POINT (610322.85 7796947.54)
1281;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;12;60;1 HORA(S);AVENIDA;DO CONTORNO;ENTRE RUA CLAUDIO MANOEL E RUA GONCALVES DIAS;FUNCIONÁRIOS;POINT (612493.40 7795375.79)
1627;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;14;140;1 HORA(S);AVENIDA;JOAO PINHEIRO;ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS;BOA VIAGEM;POINT (611316.08 7796304.79)
1628;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;14;70;1 HORA(S);AVENIDA;JOAO PINHEIRO;ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS;BOA VIAGEM;POINT (611316.08 7796304.79)
1640;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;9;90;1 HORA(S);RUA;RIO DE JANEIRO;ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS;LOURDES;POINT (610894.98 7796422.99)
1641;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;9;45;1 HORA(S);RUA;RIO DE JANEIRO;ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS;LOURDES;POINT (610894.98 7796422.99)
1669;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);RUA;PERNAMBUCO;ENTRE RUA SANTA RITA DURAO E RUA DOS INCONFIDENTES;SAVASSI;POINT (611471.76 7795320.26)
1670;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);RUA;PERNAMBUCO;ENTRE RUA SANTA RITA DURAO E RUA DOS INCONFIDENTES;SAVASSI;POINT (611471.76 7795320.26)
1682;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;11;55;1 HORA(S);AVENIDA;BRASIL;ENTRE AVE AFONSO PENA E RUA PERNAMBUCO;FUNCIONÁRIOS;POINT (611717.52 7795897.14)
1683;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;11;110;1 HORA(S);AVENIDA;BRASIL;ENTRE AVE AFONSO PENA E RUA PERNAMBUCO;FUNCIONÁRIOS;POINT (611717.52 7795897.14)
