ID_EDESP,TIPO_ESTACIONAMENTO,DESTINACAO_ESPECIFICA,DIA_REGRA_OPERACAO,PERIODO_VALIDO_REGRA_OPERACAO,NUMERO_VAGAS_FISICAS,NUMERO_VAGAS_ROTATIVAS,TEMPO_PERMANENCIA,TIPO_LOGRADOURO,LOGRADOURO,REFERENCIA_LOGRADOURO,BAIRRO,GEOMETRIA
1169,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,13,65,,RUA,DOS CARIJOS,ENTRE RUA SAO PAULO E RUA CURITIBA,CENTRO,POINT (610915.80 7797161.46)
1239,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,RUA,PROFESSOR MORAES,ENTRE RUA TOME DE SOUZA E RUA ANTONIO DE ALBUQUERQUE,SAVASSI,POINT (611827.23 7794977.75)
1240,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,RUA,PROFESSOR MORAES,ENTRE RUA TOME DE SOUZA E RUA ANTONIO DE ALBUQUERQUE,SAVASSI,POINT (611827.23 7794977.75)
999,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,RUA,OURO PRETO,ENTRE RUA DOS GUAJAJARAS E AVE AUGUSTO DE LIMA,BARRO PRETO,POINT (609824.36 7796741.94)
1000,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,RUA,OURO PRETO,ENTRE RUA DOS GUAJAJARAS E AVE AUGUSTO DE LIMA,BARRO PRETO,POINT (609824.36 7796741.94)
1007,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,17,170,,RUA,ARAGUARI,ENTRE RUA DOS GOITACAZES E AVE AUGUSTO DE LIMA,BARRO PRETO,POINT (610010.04 7796853.90)
1008,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,17,85,,RUA,ARAGUARI,ENTRE RUA DOS GOITACAZES E AVE AUGUSTO DE LIMA,BARRO PRETO,POINT (610010.04 7796853.90)
1026,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,RUA,CEARA,ENTRE RUA DOMINGOS VIEIRA E RUA ALVARES MACIEL,SANTA EFIGÊNIA,POINT (612426.58 7796684.58)
1027,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,RUA,CEARA,ENTRE RUA DOMINGOS VIEIRA E RUA ALVARES MACIEL,SANTA EFIGÊNIA,POINT (612426.58 7796684.58)
1054,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,20,200,,AVENIDA,BRASIL,ENTRE RUA PERNAMBUCO E RUA ALAGOAS,BOA VIAGEM,POINT (611560.00 7795806.02)
1055,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,20,100,,AVENIDA,BRASIL,ENTRE RUA PERNAMBUCO E RUA ALAGOAS,BOA VIAGEM,POINT (611560.00 7795806.02)
1064,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,AVENIDA,BARBACENA,ENTRE RUA ARAGUARI E RUA ALVARENGA PEIXOTO,SANTO AGOSTINHO,POINT (609862.73 7796095.42)
1255,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,12,120,,RUA,MARIA LUIZA SANTIAGO,ENTRE ROD BR TREZENTOS E CINQUENTA E SEIS E RUA MARIA LUIZA SANTIAGO,SANTA LÚCIA,POINT (610057.71 7790863.61)
1256,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,12,60,,RUA,MARIA LUIZA SANTIAGO,ENTRE ROD BR TREZENTOS E CINQUENTA E SEIS E RUA MARIA LUIZA SANTIAGO,SANTA LÚCIA,POINT (610057.71 7790863.61)
1265,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,4,40,,RUA,RIO GRANDE DO SUL,ENTRE RUA BERNARDO GUIMARAES E RUA GONCALVES DIAS,SANTO AGOSTINHO,POINT (610115.67 7796165.22)
1266,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,4,20,,RUA,RIO GRANDE DO SUL,ENTRE RUA BERNARDO GUIMARAES E RUA GONCALVES DIAS,SANTO AGOSTINHO,POINT (610115.67 7796165.22)
1280,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,12,120,,AVENIDA,DO CONTORNO,ENTRE RUA CLAUDIO MANOEL E RUA GONCALVES DIAS,FUNCIONÁRIOS,POINT (612493.40 7795375.79)
1362,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,20,200,,RUA,DA BAHIA,ENTRE AVE AFONSO PENA E RUA DOS GOITACAZES,CENTRO,POINT (611249.31 7796665.22)
1363,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,20,100,,RUA,DA BAHIA,ENTRE AVE AFONSO PENA E RUA DOS GOITACAZES,CENTRO,POINT (611249.31 7796665.22)
1373,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,AVENIDA,RAJA GABAGLIA,ENTRE RUA CACHOEIRA DE MINAS E RUA PROFESSOR BARONI,GUTIERREZ,POINT (609162.47 7794329.19)
1374,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,AVENIDA,RAJA GABAGLIA,ENTRE RUA CACHOEIRA DE MINAS E RUA PROFESSOR BARONI,GUTIERREZ,POINT (609162.47 7794329.19)
1382,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,AVENIDA,RAJA GABAGLIA,ENTRE RUA TREZE DE SETEMBRO E RUA RADIANTE,ALPES,POINT (608851.58 7793311.47)
1383,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,AVENIDA,RAJA GABAGLIA,ENTRE RUA TREZE DE SETEMBRO E RUA RADIANTE,ALPES,POINT (608851.58 7793311.47)
1416,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,RUA,GOIAS,ENTRE RUA DA BAHIA E AVE ALVARES CABRAL,CENTRO,POINT (611323.43 7796529.19)
1417,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,RUA,GOIAS,ENTRE RUA DA BAHIA E AVE ALVARES CABRAL,CENTRO,POINT (611323.43 7796529.19)
1501,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,20,200,,RUA,DOS TUPINAMBAS,ENTRE AVE AMAZONAS E RUA RIO DE JANEIRO,CENTRO,POINT (611169.64 7797246.66)
1502,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,20,100,,RUA,DOS TUPINAMBAS,ENTRE AVE AMAZONAS E RUA RIO DE JANEIRO,CENTRO,POINT (611169.64 7797246.66)
1508,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,RUA,DOS TUPIS,ENTRE RUA ESPIRITO SANTO E RUA RIO DE JANEIRO,CENTRO,POINT (611106.63 7796828.29)
1509,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,RUA,DOS TUPIS,ENTRE RUA ESPIRITO SANTO E RUA RIO DE JANEIRO,CENTRO,POINT (611106.63 7796828.29)
1525,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,RUA,RIO GRANDE DO SUL,ENTRE RUA DOS TUPIS E AVE BIAS FORTES,CENTRO,POINT (610322.85 7796947.54)
1526,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,RUA,RIO GRANDE DO SUL,ENTRE RUA DOS TUPIS E AVE BIAS FORTES,CENTRO,POINT (610322.85 7796947.54)
1281,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,12,60,,AVENIDA,DO CONTORNO,ENTRE RUA CLAUDIO MANOEL E RUA GONCALVES DIAS,FUNCIONÁRIOS,POINT (612493.40 7795375.79)
1627,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,14,140,,AVENIDA,JOAO PINHEIRO,ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS,BOA VIAGEM,POINT (611316.08 7796304.79)
1628,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,14,70,,AVENIDA,JOAO PINHEIRO,ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS,BOA VIAGEM,POINT (611316.08 7796304.79)
1640,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,9,90,,RUA,RIO DE JANEIRO,ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS,LOURDES,POINT (610894.98 7796422.99)
1641,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,9,45,,RUA,RIO DE JANEIRO,ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS,LOURDES,POINT (610894.98 7796422.99)
1669,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,RUA,PERNAMBUCO,ENTRE RUA SANTA RITA DURAO E RUA DOS INCONFIDENTES,SAVASSI,POINT (611471.76 7795320.26)
1670,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,RUA,PERNAMBUCO,ENTRE RUA SANTA RITA DURAO E RUA DOS INCONFIDENTES,SAVASSI,POINT (611471.76 7795320.26)
1682,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,11,55,,AVENIDA,BRASIL,ENTRE AVE AFONSO PENA E RUA PERNAMBUCO,FUNCIONÁRIOS,POINT (611717.52 7795897.14)
1683,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,11,110,,AVENIDA,BRASIL,ENTRE AVE AFONSO PENA E RUA PERNAMBUCO,FUNCIONÁRIOS,POINT (611717.52 7795897.14)
1693,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,AVENIDA,PROFESSOR MARIO WERNECK,ENTRE AVE ENGENHEIRO CARLOS GOULART E RUA WALTER GUIMARAES FIGUEIREDO,BURITIS,POINT (608462.35 7791728.13)
1694,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,AVENIDA,PROFESSOR MARIO WERNECK,ENTRE AVE ENGENHEIRO CARLOS GOULART E RUA WALTER GUIMARAES FIGUEIREDO,BURITIS,POINT (608462.35 7791728.13)
1699,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,7,70,,AVENIDA,PROFESSOR MARIO WERNECK,ENTRE RUA JOSE RODRIGUES PEREIRA E RUA WALTER GUIMARAES FIGUEIREDO,BURITIS,POINT (608330.61 7791577.36)
1700,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,7,35,,AVENIDA,PROFESSOR MARIO WERNECK,ENTRE RUA JOSE RODRIGUES PEREIRA E RUA WALTER GUIMARAES FIGUEIREDO,BURITIS,POINT (608330.61 7791577.36)
1719,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,12,120,,RUA,DOS GOITACAZES,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611142.71 7796663.30)
